"","id","id_review","date","reviewer_id","reviewer_name","comments","name","host_id","host_name","neighbourhood_group","neighbourhood","Lat","Lon","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","district","word_count","sd","ave_sentiment","doc_id","ADJ","ADP","ADV","AUX","CCONJ","DET","INTJ","NOUN","NUM","PART","PRON","PROPN","PUNCT","SCONJ","SYM","VERB","X","crime"
"49",22306805,297838221,"7/28/2018",183064178,"Carola","This was our first trip to Boston and we looked at all of the different areas of the city where one could stay. South Boston caught our attention because it seemed to offer everything: easy access to the city center, beaches and authentic Boston culture. With that in mind, we started looking for accommodations that matched our expectations of South Boston. This luxury private home is just that: an entire house in the tradition of South Boston's famous walk-up brownstones loaded with all new amenities. Seriously, it looks and feels like it was just built. Super clean, super modern with just about the most comfortable beds one could sleep in. The large television, refrigerator, dishwasher, washer and dryer, even the garbage disposal are all top of the line. There are separate central air-conditioning-heating controls for the first and second floors, which was very much appreciated by us as Boston can get both really hot and humid. Each of the three bedrooms have big, comfortable beds. The first and second floors both have their own bathrooms with full showers. Another huge plus is the garage. It's very large, automatic and secure. Given that parking in Boston is challenging at best, this is worth gold. There are two decks on the back of the house off the first and second floors which were quite nice. However, we didn't use them much because of the next point: location. This house has a perfect location! It's literally in the middle of everything, but one has total privacy. The neighborhood is very family oriented with lots of restaurants, shops and a couple of big supermarkets. Joseph's Bakery/Joseph's Deli is one such great local place with homemade everything! A ten minute walk will get you to the M Street Beach, which is large, clean and frequented by locals. A ten minute walk will also get you to a bus that takes you directly to the center of Boston, including the subway connections at Downtown Crossing to wherever you need to go. Shelby was super helpful with many suggestions as to where to go and what to see. So many in fact, we couldn't get to most of them because we discovered so many things here ourselves! Shelby was also super fast with communication and answering any questions we had, which also helped us a great deal and saved us time. In all honesty, one could not ask for more. As a side note, check-in and check-out are dead simple. Everything is covered and the location is just awesome. If you're looking for a pampering in Boston and perhaps need local suggestions to help you really take advantage of the city, Shelby and her home are your answer. Thanks again!","NEW 3 BR Luxury Private Home, Boston/Seaport/BCEC",161161895,"Shelby",NA,"South Boston",42.33712,-71.03903,"Entire home/apt",187,1,125,"3/8/2020",3.26,2,149,"C6",459,0.256906067976111,0.252783501065117,"doc49",56,50,35,30,22,43,0,93,8,11,46,22,61,7,0,44,0,6984
"50",26719839,358012493,"12/12/2018",48773825,"John","The apartment was clean, comfortable, and convenient to the Fenway area medical facilities.","Spacious Two Bedroom Apartment. Free Parking &Wifi",200926376,"Blerina",NA,"Roxbury",42.31269,-71.08651,"Entire home/apt",82,29,254,"1/25/2021",8,1,95,"B2",13,NA,0.56856770113086,"doc50",4,1,0,1,1,2,0,3,0,0,0,1,3,0,0,0,0,14525
"51",7511737,235658869,"2/17/2018",26504912,"Andrew","Amazing location, small but well-organized, awesome view with a large bay window. Exactly what I needed, and Alicia was very helpful.","Spacious South End Studio w/Boston View #7",22348222,"Maverick",NA,"South End",42.34447,-71.07644,"Entire home/apt",75,1,169,"2/14/2021",2.58,55,335,"D4",22,0.515295522803336,0.814368958489306,"doc51",6,1,3,1,2,1,0,4,0,0,2,1,6,0,0,1,0,11261
"52",15256830,170462337,"7/15/2017",139898525,"Catherine","My son and I had a wonderful stay in Robin's home, conveniently located in a quiet, friendly neighborhood with wonderful views.  Robin was extremely welcoming and provided flexible arrangements for our arrival time and delayed luggage delivery.  Robin's kindness during our very fast paced schedule made our stay the highlight of our trip.  We highly recommend her comfortable, spacious and charming home!","Savin Hill by the Sea with Private Bath",72139831,"Robin",NA,"Dorchester",42.3083,-71.04644,"Private room",100,1,196,"1/24/2021",3.72,4,335,"C11",62,0.1963173581334,0.806904759444694,"doc52",9,6,5,1,4,3,0,16,0,2,8,3,7,0,0,7,0,12501
"53",10494118,457647880,"5/24/2019",14575898,"Hannah","Olive’s place was clean, tidy and felt large enough for our group of 3. The kitchen had all the utensils one would need, the shower pressure was great, and towels / shampoo & shower gel were provided. The communication with Olive was quick and efficient, and she had left helpful recommendations for us. The location was perfect for us - a bit further out of the centre, but still close enough to a T line that we could be in the centre in about 30mins. Plus we felt like we were in an area where there were proper Bostonian locals! I would definitely stay here again in the future.","2 bedroom apartment in Boston!",54097330,"Olive",NA,"Jamaica Plain",42.30657,-71.11194,"Entire home/apt",150,29,35,"7/30/2020",0.86,1,296,"E13",106,0.319928283612256,0.29006969822935,"doc53",11,12,8,11,7,12,0,21,2,1,10,3,13,2,0,9,0,5214
"54",6764572,79592187,"6/13/2016",67236300,"Monica","It was a fantastic house in an amazing neighborhood with great hosts!","Experience an 1880s Victorian house",35411494,"Jon&Margrit",NA,"Jamaica Plain",42.31858,-71.10628,"Private room",95,1,228,"2/14/2021",3.29,2,121,"E13",12,NA,0.505181485540923,"doc54",3,2,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,5214
"55",1327725,648905812,"8/9/2020",106955665,"Zach","My brother in law stayed at the apartment for three nights. The apartment is well located and clean.  Checkin and checkout were easy, as was communicating with the host. Would recommend for a quick stay in Boston.","Modern 2 BR in Brighton with Parking",7205617,"Mikhail",NA,"Brighton",42.346,-71.1399,"Entire home/apt",98,3,273,"12/7/2020",2.95,1,41,"D14",37,0.224409565271945,0.369497158136882,"doc55",3,6,2,4,2,4,0,8,1,0,1,2,5,0,0,4,0,5828
"56",26066073,517466002,"8/25/2019",287674771,"<U+9752><U+82F9><U+679C><U+4E50><U+56ED><U+9AD8><U+5B50>","<U+5E94><U+8BE5><U+5BF9><U+623F><U+6E90><U+6240><U+5728><U+4F4D><U+7F6E><U+FF64><U+623F><U+6E90><U+4E0E><U+6574><U+5957><U+623F><U+5B50><U+95F4><U+7684><U+5173><U+7CFB><U+505A><U+51FA><U+8BE6><U+7EC6><U+8BF4><U+660E>","<U+272A>Spacious King mins to train Fenway/D-Town freeprk",25203946,"Eder",NA,"Dorchester",42.31019,-71.06306,"Private room",399,7,25,"11/3/2019",0.77,17,50,"C11",0,NA,0,"doc56",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12501
"57",8518237,68242991,"4/3/2016",37669164,"Conrad","This place was absolutely phenomenal. My father and I spent a few days here and loved it. The parking spot made it so perfect as well as the coffee machine. Definitely coming back if I get a chance!","Executive Garden Apartment",44851947,"James And Pierre",NA,"Brighton",42.341,-71.15942,"Entire home/apt",238,2,224,"1/2/2021",3.4,1,181,"D14",38,0.362154994101183,0.334424807088134,"doc57",3,1,7,1,2,5,0,8,0,0,5,0,4,1,0,5,0,5828
"58",15797699,258618355,"4/29/2018",28480197,"Jacquie","This is a great place to stay.! The location on Beacon Hill near the Boston Common is amazing and the condo is very spacious. You can walk everywhere from the condo.","Beautiful 1 Bed with excellent location!",28123912,"Ned",NA,"Downtown",42.35932,-71.06284,"Entire home/apt",80,91,105,"8/16/2020",2.03,2,19,"A1",31,0.170136718131203,0.186592028790387,"doc58",3,3,2,4,1,5,0,4,0,1,2,4,3,0,0,2,0,9706
"59",9731479,202503807,"10/11/2017",17817322,"Joyce","Prachtig appartement op een perfecte locatie om Boston te bezoeken. Vika reageert heel snel en is erg attent. Het dakterras maakt de ervaring helemaal af. Een aanrader!!","Penthouse South End with roof deck",19013294,"Yoshika",NA,"South End",42.34568,-71.06943,"Entire home/apt",120,91,166,"11/10/2019",2.71,1,0,"D4",27,0,0,"doc59",2,2,0,3,0,1,0,8,0,0,0,2,4,0,0,4,5,11261
"60",45349148,701736128,"10/18/2020",189392130,"Kristyn","Amazing location, so clean, everyone was very friendly & the smoothest check in/out I’ve ever had. Highly recommend staying here if you’re in Boston!","FOUND Boston Common - Double Queen Room",365985792,"FOUND Hotel",NA,"Downtown",42.35113,-71.06575,"Private room",102,1,91,"2/15/2021",16.96,5,320,"A1",26,0.418982758968468,0.596265550066853,"doc60",4,2,6,3,1,1,0,1,0,0,3,1,5,1,0,4,0,9706
"61",9494212,101662598,"9/14/2016",45372470,"Miriam","the Picture of the room looks like room is new. but the house as a whole is old.
But the room and the bathroom are clean.
the bed is comfortable. it's okay","Spacious Bedroom in Cozy Home!",15583990,"Natalia",NA,"Dorchester",42.28992,-71.06248,"Private room",69,1,252,"9/7/2020",3.95,6,349,"C11",32,0.180430430195456,0.228811137995259,"doc61",5,3,0,5,3,7,0,8,0,0,1,0,4,0,0,1,0,12501
"62",69369,545027518,"10/11/2019",286703450,"<U+C900><U+C11C>","<U+D638><U+C2A4><U+D2B8><U+AC00> <U+AD49><U+C7A5><U+D788> <U+CE5C><U+C808><U+D569><U+B2C8><U+B2E4>","Entire two-bedroom apartment near Longwood",255183,"Michelle",NA,"Roxbury",42.32546,-71.08894,"Entire home/apt",100,28,120,"11/15/2019",1.01,5,173,"B2",0,NA,0,"doc62",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14525
"63",6554785,294099875,"7/21/2018",180119647,"Valorie","Ned's place was wonderful.  Centrally located and easily accessible to the subway, it made our stay so convenient.  It was clean, nicely decorated and the bed was comfortable.  We would definitely stay here again if we return to Boston.","Apartment close to everything!",28123912,"Ned",NA,"Downtown",42.35696,-71.06151,"Entire home/apt",99,91,216,"12/31/2018",3.12,2,179,"A1",39,0.291779852374709,0.39158408705592,"doc63",5,2,7,4,2,2,0,4,0,1,5,2,6,1,0,5,0,9706
"64",22013980,317084969,"9/1/2018",31621197,"Philip","My wife, daughter and I really enjoyed our stay here. The vaulted ceilings and large windows give the space a well lit and airy feeling. The beds are super comfy and everything is neat and clean. Phyllis and Carol made us feel very welcome and were very accommodating when we had to add a guest during our stay. The location is great as it is a short walk to the Arboretum and a short drive to beautiful Jamaica Pond, both which are great spots for a walk, run or a picnic lunch. Highly recommended.","Quality By Jamaica Pd and Arboretum 20min Boston.",160750677,"Phyllis",NA,"Jamaica Plain",42.3062,-71.12398,"Entire home/apt",170,3,59,"2/12/2021",1.77,2,332,"E13",94,0.308691271860476,0.542723555442398,"doc64",13,4,7,6,10,11,0,19,0,1,9,5,9,1,0,8,0,5214
"65",1544144,646375883,"8/3/2020",347153367,"Phillip","Nancy and Tom’s place was absolutely amazing! Everything about this home was exceptional. From the second we arrived, we were greeted by the two of them with a warm welcome, they showed us around the home, and made a quick exit. They left us little notes around the home in case we couldn’t find a light switch, or a question about the tv. We could not have asked for a better host. We were in walking distance to basically everything we wanted to do in the city, which made this already awesome house even better. They even left us a fridge full of breakfast supplies, and the most delicious quiche we’ve ever had! We greatly appreciated all the little things that were done to make us feel super comfortable. Plus, the house is superbly decorated, something interesting around every corner. We would highly recommend this home, and we will definitely be returning.","Charming Historic Home in Charlestown",7353037,"Nancy And Tom",NA,"Charlestown",42.37203,-71.06165,"Entire home/apt",350,3,14,"8/3/2020",0.41,1,217,"A15",155,0.268552964663542,0.290697805400519,"doc65",13,12,14,13,6,20,0,24,1,6,23,2,19,0,0,21,0,1913
"66",29134558,605416190,"2/14/2020",22922723,"Dana","Pretty close to wood island t stop","15min T to Downtown, Walk to airport & subway",29684380,"Totana & Emma",NA,"East Boston",42.38118,-71.02027,"Private room",43,1,216,"2/9/2021",7.52,3,86,"A7",7,NA,0.13228756555323,"doc66",1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3627
"67",45349044,673954871,"10/12/2020",187261144,"Katie","This hotel is a great location. The rooms are small, but pretty much all you need. However, someone opened our door at 3 am while we were sleeping which was pretty jarring.","FOUND Boston Common - Queen Room",365985792,"FOUND Hotel",NA,"Downtown",42.34948,-71.06605,"Private room",96,1,145,"2/15/2021",26.85,5,320,"A1",31,0.347165624796006,0.330681627477413,"doc67",2,1,4,4,1,4,0,6,1,0,5,0,5,1,0,3,0,9706
"68",5371051,556830908,"10/30/2019",117214291,"Katarzyna","Even thought the place is a bit off the beaten path, I would highly recommend it.  Be prepared to walk to the T station and climb the stairs. I found the street quiet at night. The house is old with beautiful floors and original finishes. Strict no shoes in the house policy!  The kitchen is well equiped. There is even a smoothie blender and a toaster oven. Everything worked! Plenty of space to sleep for a big family or a small group. We would definitely visit again. Thank you, Bernard!","Beautiful 3 bedroom Dorchester MA",27842033,"Bernard",NA,"Dorchester",42.31339,-71.06526,"Entire home/apt",95,28,260,"11/25/2020",4.07,2,180,"C11",90,0.132369758831584,0.188645991273956,"doc68",7,7,7,6,4,14,0,21,0,2,7,2,13,0,0,13,0,12501
"69",2846739,290519439,"7/14/2018",35726680,"Kimberley","I had a great stay in Robert's home. The location is great and within walking distance to many restaurants and Boston attractions. Robert is a kind, interesting and friendly host who is very knowledgeable. The room was clean and I was not disturbed. The bathroom was, at times, left a little messy by other guests. Overall Robert's home is good value for a business trip in Boston.","SECOND FLOOR PARLOR ROOM",85770,"Robert",NA,"South End",42.34623,-71.07364,"Private room",140,29,177,"10/31/2019",2.13,4,90,"D4",67,0.317655033270628,0.35016242697024,"doc69",11,7,2,7,4,7,0,17,0,3,3,5,9,0,0,3,0,11261
"70",24749244,462049790,"6/1/2019",241127544,"Paul","Great location and very clean. The full Boston experience!","Stylish Downtown Studio in the SouthEnd, C.Ave# 24",22348222,"Maverick",NA,"South End",42.34448,-71.07636,"Entire home/apt",75,1,54,"12/17/2020",1.63,55,342,"D4",9,0.58502136713115,0.45147093933111,"doc70",3,0,1,0,1,1,0,2,0,0,0,1,2,0,0,0,0,11261
"71",8442940,456478034,"5/21/2019",209729722,"Karen","The location is good, the hosts are very friendly and nice.","Sunny and cozy home near one end of freedom trail",3022224,"Krishna & Meena",NA,"Charlestown",42.37868,-71.06338,"Entire home/apt",139,2,245,"10/4/2020",3.73,1,59,"A15",11,NA,0.904534033733291,"doc71",3,0,1,2,1,2,0,2,0,0,0,0,2,0,0,0,0,1913
"72",3969526,45857597,"9/6/2015",42297835,"Molly","Excellent experience. Lovely condo,  tastefully appointed.","Sensational South End- 2BR, no stairs, Location!",5408229,"Liesl",NA,"South End",42.33763,-71.07395,"Entire home/apt",150,29,344,"5/4/2020",4.39,1,88,"D4",6,0.234834957055045,0.541053390593274,"doc72",2,0,1,0,0,0,0,2,0,0,0,1,3,0,0,0,0,11261
"73",13908031,478257946,"6/29/2019",67438045,"Linden","Bathroom is on separate floor from bedroom. I’m putting that first because I didn’t realize it until after I had booked the space. Apartment is lovely and stylish. Bed is comfortable. Guests have to put sheets on the bed and strip it when they leave. Fan provided for white noise is a nice touch.","Modern Room, Private Bath near airport & city",5997103,"Andrea And Tivan",NA,"East Boston",42.36914,-71.03512,"Private room",158,1,142,"2/15/2020",2.53,2,0,"A7",56,0.296594231955355,0.174659642615211,"doc73",6,4,3,7,2,3,0,10,0,2,6,2,6,3,0,8,0,3627
